,hvstGrupp,hvstCo,fcluHg,grwtLt,lefLt,frmWeek,lefCunt,lefBt,stemThck,ec,ph,cunt,otmsuplyqy
7771,19.0833333333333,3.75,6.0333333333333306,24.75,37.075,19,14.0,26.375,3.865,2.7138888889999997,5.470833333,18.0,89.68005564
7772,19.0833333333333,3.75,6.0333333333333306,24.75,37.075,19,14.0,26.375,3.865,2.720588235,5.445588235,17.0,88.74159993
7773,19.0833333333333,3.75,6.0333333333333306,24.75,37.075,19,14.0,26.375,3.865,2.7125,5.4236111110000005,18.0,87.0283429
7774,19.75,2.0,8.75,10.3,37.825,20,15.75,28.325,4.5925,2.6972222219999997,5.470833333,18.0,87.50652061
7775,19.75,2.0,8.75,10.3,37.825,20,15.75,28.325,4.5925,2.7453125,5.46875,16.0,83.23552426
7776,19.75,2.0,8.75,10.3,37.825,20,15.75,28.325,4.5925,2.713235294,5.466176471,17.0,84.78320906
7777,19.75,2.0,8.75,10.3,37.825,20,15.75,28.325,4.5925,2.7402777780000003,5.498611111000001,18.0,86.11545818
7778,19.75,2.0,8.75,10.3,37.825,20,15.75,28.325,4.5925,2.717647059,5.460294117999999,17.0,87.68296051
7779,19.75,2.0,8.75,10.3,37.825,20,15.75,28.325,4.5925,2.675,5.5,4.0,94.09233177
7780,19.75,2.0,8.75,10.3,37.825,20,15.75,28.325,4.5925,2.735,5.4825,10.0,93.89671362
7781,20.641666666666698,4.0,10.525,24.075,39.375,21,14.25,28.975,6.4575,2.727083333,5.4875,12.0,93.96191967
7782,20.641666666666698,4.0,10.525,24.075,39.375,21,14.25,28.975,6.4575,2.730882353,5.460294117999999,17.0,86.67034889
7783,20.641666666666698,4.0,10.525,24.075,39.375,21,14.25,28.975,6.4575,2.726388889,5.472222222,18.0,86.20239958
7784,20.641666666666698,4.0,10.525,24.075,39.375,21,14.25,28.975,6.4575,2.722222222,5.534722222,18.0,86.20239958
7785,20.641666666666698,4.0,10.525,24.075,39.375,21,14.25,28.975,6.4575,2.744444444,5.509722222000001,18.0,92.8968875
7786,20.641666666666698,4.0,10.525,24.075,39.375,21,14.25,28.975,6.4575,2.709722222,5.5138888889999995,18.0,96.07024865
7787,20.641666666666698,4.0,10.525,24.075,39.375,21,14.25,28.975,6.4575,2.715277778,5.459722222000001,18.0,88.72370023
7788,20.8875,1.33333333333333,12.95,13.3,38.025,22,14.0,24.6,5.81,2.628947368,5.65,19.0,78.74145458
7789,20.8875,1.33333333333333,12.95,13.3,38.025,22,14.0,24.6,5.81,2.6777777780000003,5.601388889,18.0,78.76890976
7790,20.8875,1.33333333333333,12.95,13.3,38.025,22,14.0,24.6,5.81,2.6691176469999998,5.527941177000001,17.0,87.77501611
7791,20.8875,1.33333333333333,12.95,13.3,38.025,22,14.0,24.6,5.81,2.722368421,5.4723684210000005,19.0,89.1195124
7792,20.8875,1.33333333333333,12.95,13.3,38.025,22,14.0,24.6,5.81,2.711111111,5.598611111,18.0,88.33246392
7793,20.8875,1.33333333333333,12.95,13.3,38.025,22,14.0,24.6,5.81,2.704411765,5.580882353,17.0,88.05118291
7794,20.8875,1.33333333333333,12.95,13.3,38.025,22,14.0,24.6,5.81,2.6875,5.545833332999999,6.0,94.02712572
7795,21.983333333333302,3.5,8.86666666666667,18.55,37.25,23,14.75,27.275,5.675,2.645652174,5.651086957,23.0,68.5854256
7796,21.983333333333302,3.5,8.86666666666667,18.55,37.25,23,14.75,27.275,5.675,2.637,5.535,25.0,63.22378717
7797,21.983333333333302,3.5,8.86666666666667,18.55,37.25,23,14.75,27.275,5.675,2.636,5.555,25.0,63.16118936
7798,21.983333333333302,3.5,8.86666666666667,18.55,37.25,23,14.75,27.275,5.675,2.658695652,5.510869565,23.0,62.93801456
7799,21.983333333333302,3.5,8.86666666666667,18.55,37.25,23,14.75,27.275,5.675,2.71875,5.53125,8.0,63.18466354
7800,21.983333333333302,3.5,8.86666666666667,18.55,37.25,23,14.75,27.275,5.675,2.658695652,5.50326087,23.0,63.176158400000006
7801,21.983333333333302,3.5,8.86666666666667,18.55,37.25,23,14.75,27.275,5.675,2.610869565,5.54673913,23.0,63.2441995
7809,23.0,1.0,7.4,17.925,37.875,25,14.5,22.875,0.0,2.667857143,5.602380952000001,21.0,62.85863328
7810,23.0,1.0,7.4,17.925,37.875,25,14.5,22.875,0.0,2.664285714,5.5083333329999995,21.0,62.59780908
7811,23.0,1.0,7.4,17.925,37.875,25,14.5,22.875,0.0,2.682142857,5.4690476189999995,21.0,62.74685148
7812,23.0,1.0,7.4,17.925,37.875,25,14.5,22.875,0.0,2.626190476,5.4690476189999995,21.0,62.74685148
7813,23.0,1.0,7.4,17.925,37.875,25,14.5,22.875,0.0,2.664285714,5.479761905,21.0,62.67233028
7814,23.0,1.0,7.4,17.925,37.875,25,14.5,22.875,0.0,2.623684211,5.4697368420000005,19.0,62.63899185
7815,23.0,1.0,7.4,17.925,37.875,25,14.5,22.875,0.0,2.652631579,5.490789474,19.0,62.63899185
7816,23.3958333333333,3.0,9.3,4.77499999999998,41.45,26,15.25,27.7,6.8175,2.691304348,5.507608696,23.0,62.59780908
7817,23.3958333333333,3.0,9.3,4.77499999999998,41.45,26,15.25,27.7,6.8175,2.6488095240000002,5.494047619,21.0,62.63506968
7818,23.3958333333333,3.0,9.3,4.77499999999998,41.45,26,15.25,27.7,6.8175,2.6785714290000002,5.542857142999999,7.0,62.59780908
7819,23.3958333333333,3.0,9.3,4.77499999999998,41.45,26,15.25,27.7,6.8175,2.622727273,5.527272727000001,11.0,62.88234457
7820,23.3958333333333,3.0,9.3,4.77499999999998,41.45,26,15.25,27.7,6.8175,2.513888889,5.497222222,18.0,62.77169188
7821,23.3958333333333,3.0,9.3,4.77499999999998,41.45,26,15.25,27.7,6.8175,2.455,5.545,5.0,63.06729265
7822,23.3958333333333,3.0,9.3,4.77499999999998,41.45,26,15.25,27.7,6.8175,2.461842105,5.460526316,19.0,62.84490569
7955,0.5,1.5,12.35,13.4,41.25,7,15.75,36.7,8.035,2.744444444,5.78,15.0,72.85714286
7956,0.5,1.5,12.35,13.4,41.25,7,15.75,36.7,8.035,2.7166666669999997,5.9,14.0,72.85714286
7957,0.5,1.5,12.35,13.4,41.25,7,15.75,36.7,8.035,2.729166667,5.504166667000001,16.0,72.85714286
7958,0.5,1.5,12.35,13.4,41.25,7,15.75,36.7,8.035,2.705128205,5.556410256,13.0,72.89377289
7959,0.5,1.5,12.35,13.4,41.25,7,15.75,36.7,8.035,2.7366666669999997,5.553333332999999,10.0,72.85714286
7960,0.5,1.5,12.35,13.4,41.25,7,15.75,36.7,8.035,2.828888889,5.522222222000001,15.0,72.85714286
7961,0.5,1.5,12.35,13.4,41.25,7,15.75,36.7,8.035,2.952941177,5.566666667000001,17.0,72.85714286
7962,1.4166666666666698,2.0,18.575,21.675,44.15,8,14.75,46.35,11.0575,2.995833333,5.641666667000001,8.0,72.85714286
7963,1.4166666666666698,2.0,18.575,21.675,44.15,8,14.75,46.35,11.0575,2.9666666669999997,5.516666667000001,2.0,73.09523809999999
7964,1.4166666666666698,2.0,18.575,21.675,44.15,8,14.75,46.35,11.0575,2.980392157,5.51372549,17.0,72.82913165
7965,1.4166666666666698,2.0,18.575,21.675,44.15,8,14.75,46.35,11.0575,2.35,5.7,10.0,95.52380952
7966,1.4166666666666698,2.0,18.575,21.675,44.15,8,14.75,46.35,11.0575,2.52,5.643333332999999,10.0,101.952381
7967,1.4166666666666698,2.0,18.575,21.675,44.15,8,14.75,46.35,11.0575,2.781818182,5.542424242,11.0,105.2380952
7968,1.4166666666666698,2.0,18.575,21.675,44.15,8,14.75,46.35,11.0575,2.9190476189999996,5.552380952,14.0,105.2380952
7969,2.0,2.3333333333333304,14.125,12.6,42.525,9,13.25,41.45,9.6,2.876190476,5.519047619,14.0,85.81632653
7970,2.0,2.3333333333333304,14.125,12.6,42.525,9,13.25,41.45,9.6,3.025,5.686111111000001,12.0,105.2380952
7971,2.0,2.3333333333333304,14.125,12.6,42.525,9,13.25,41.45,9.6,3.0916666669999997,5.808333332999999,4.0,101.42857140000001
7972,2.0,2.3333333333333304,14.125,12.6,42.525,9,13.25,41.45,9.6,3.0305555560000004,5.7694444439999995,12.0,101.42857140000001
7973,2.0,2.3333333333333304,14.125,12.6,42.525,9,13.25,41.45,9.6,3.052380952,5.721428571000001,14.0,97.48299320000001
7974,2.0,2.3333333333333304,14.125,12.6,42.525,9,13.25,41.45,9.6,2.190697674,6.0558139539999996,15.0,83.90476191
7975,2.0,2.3333333333333304,14.125,12.6,42.525,9,13.25,41.45,9.6,2.959259259,5.892592593,9.0,95.13227513
7976,2.6666666666666696,2.0,14.375,17.7,43.1,10,15.75,45.075,9.82,2.9,5.8921052629999995,13.0,101.90476190000001
7977,2.6666666666666696,2.0,14.375,17.7,43.1,10,15.75,45.075,9.82,2.961111111,5.925,12.0,101.468254
7978,2.6666666666666696,2.0,14.375,17.7,43.1,10,15.75,45.075,9.82,3.14,5.853333332999999,5.0,101.33333329999999
7979,2.6666666666666696,2.0,14.375,17.7,43.1,10,15.75,45.075,9.82,3.0615384619999997,5.869230769,13.0,101.4652015
7980,2.6666666666666696,2.0,14.375,17.7,43.1,10,15.75,45.075,9.82,3.04,5.773333332999999,15.0,101.39682540000001
7981,2.6666666666666696,2.0,14.375,17.7,43.1,10,15.75,45.075,9.82,2.8311111110000002,5.586666667,15.0,101.42857140000001
7982,2.6666666666666696,2.0,14.375,17.7,43.1,10,15.75,45.075,9.82,2.777777778,5.6111111110000005,3.0,101.58730159999999
7983,3.5,2.75,16.7,20.65,40.975,11,15.5,44.1,10.555,2.130555556,5.655555556,12.0,102.5396825
7984,3.5,2.75,16.7,20.65,40.975,11,15.5,44.1,10.555,2.726190476,5.55952381,14.0,101.42857140000001
7985,3.5,2.75,16.7,20.65,40.975,11,15.5,44.1,10.555,2.7633333330000003,5.586666667,10.0,101.42857140000001
7986,3.5,2.75,16.7,20.65,40.975,11,15.5,44.1,10.555,2.688888889,5.564444443999999,15.0,101.42857140000001
7987,3.5,2.75,16.7,20.65,40.975,11,15.5,44.1,10.555,2.738095238,5.592857143,14.0,101.462585
7988,3.5,2.75,16.7,20.65,40.975,11,15.5,44.1,10.555,2.3372549019999997,5.6411764710000005,17.0,88.48739496
7989,3.5,2.75,16.7,20.65,40.975,11,15.5,44.1,10.555,2.7177777780000003,5.566666667000001,15.0,101.39682540000001
7990,4.83333333333333,3.75,13.9,26.425,42.375,12,16.0,42.75,11.1475,2.728888889,5.533333333,15.0,101.4603175
7991,4.83333333333333,3.75,13.9,26.425,42.375,12,16.0,42.75,11.1475,2.724444444,5.537777778,15.0,101.39682540000001
7992,4.83333333333333,3.75,13.9,26.425,42.375,12,16.0,42.75,11.1475,1.9,5.614814815,9.0,85.34391534
7993,4.83333333333333,3.75,13.9,26.425,42.375,12,16.0,42.75,11.1475,2.684444444,5.548888889,15.0,101.42857140000001
7994,4.83333333333333,3.75,13.9,26.425,42.375,12,16.0,42.75,11.1475,2.682222222,5.555555556,15.0,101.42857140000001
7995,4.83333333333333,3.75,13.9,26.425,42.375,12,16.0,42.75,11.1475,2.744444444,5.564444443999999,15.0,101.39682540000001
7996,4.83333333333333,3.75,13.9,26.425,42.375,12,16.0,42.75,11.1475,2.757777778,5.58,15.0,101.4603175
7997,6.33333333333333,4.5,9.25,16.225,36.95,13,17.0,32.55,8.51,2.693333333,5.56,15.0,101.42857140000001
7998,6.33333333333333,4.5,9.25,16.225,36.95,13,17.0,32.55,8.51,2.6577777780000003,5.546666667,15.0,101.42857140000001
7999,6.33333333333333,4.5,9.25,16.225,36.95,13,17.0,32.55,8.51,2.728888889,5.564444443999999,15.0,101.42857140000001
8000,6.33333333333333,4.5,9.25,16.225,36.95,13,17.0,32.55,8.51,2.68,5.573333333,15.0,101.42857140000001
8001,6.33333333333333,4.5,9.25,16.225,36.95,13,17.0,32.55,8.51,1.9822222219999999,5.697777778,15.0,101.42857140000001
8002,6.33333333333333,4.5,9.25,16.225,36.95,13,17.0,32.55,8.51,2.656862745,5.5509803920000005,17.0,84.39775909999999
8003,6.33333333333333,4.5,9.25,16.225,36.95,13,17.0,32.55,8.51,2.668888889,5.56,15.0,101.42857140000001
8004,7.41666666666667,3.0,12.275,27.15,42.525,14,16.25,39.075,9.6025,2.595555556,5.577777778,15.0,101.42857140000001
8005,7.41666666666667,3.0,12.275,27.15,42.525,14,16.25,39.075,9.6025,2.731111111,5.524444443999999,15.0,101.42857140000001
8006,7.41666666666667,3.0,12.275,27.15,42.525,14,16.25,39.075,9.6025,2.806666667,5.562222222000001,15.0,101.42857140000001
8007,7.41666666666667,3.0,12.275,27.15,42.525,14,16.25,39.075,9.6025,2.84,5.517777777999999,15.0,101.42857140000001
8008,7.41666666666667,3.0,12.275,27.15,42.525,14,16.25,39.075,9.6025,2.8222222219999997,5.586666667,15.0,101.42857140000001
8009,7.41666666666667,3.0,12.275,27.15,42.525,14,16.25,39.075,9.6025,2.8222222219999997,5.535555556,15.0,101.42857140000001
8010,7.41666666666667,3.0,12.275,27.15,42.525,14,16.25,39.075,9.6025,1.994871795,5.612820513,14.0,98.60544218
8011,8.375,3.25,12.075,26.25,41.375,15,15.0,40.925,8.8425,2.84,5.624444444,15.0,101.42857140000001
8012,8.375,3.25,12.075,26.25,41.375,15,15.0,40.925,8.8425,2.682222222,5.74,15.0,101.4603175
8013,8.375,3.25,12.075,26.25,41.375,15,15.0,40.925,8.8425,2.742857143,5.533333333,7.0,101.42857140000001
8014,8.375,3.25,12.075,26.25,41.375,15,15.0,40.925,8.8425,2.804761905,5.5380952379999995,14.0,101.42857140000001
8015,8.375,3.25,12.075,26.25,41.375,15,15.0,40.925,8.8425,2.813333333,5.584444444,15.0,101.42857140000001
8016,8.375,3.25,12.075,26.25,41.375,15,15.0,40.925,8.8425,2.742222222,5.575555556,15.0,101.42857140000001
8017,8.375,3.25,12.075,26.25,41.375,15,15.0,40.925,8.8425,2.836363636,5.527272727000001,11.0,101.42857140000001
8018,9.0625,2.75,9.6,17.325,40.45,16,14.5,31.25,6.2475,2.771111111,5.56,15.0,101.42857140000001
8019,9.0625,2.75,9.6,17.325,40.45,16,14.5,31.25,6.2475,2.724444444,5.58,15.0,101.42857140000001
8020,9.0625,2.75,9.6,17.325,40.45,16,14.5,31.25,6.2475,2.8311111110000002,5.52,15.0,101.42857140000001
8021,9.0625,2.75,9.6,17.325,40.45,16,14.5,31.25,6.2475,2.682222222,5.606666667000001,15.0,101.39682540000001
8022,9.0625,2.75,9.6,17.325,40.45,16,14.5,31.25,6.2475,2.811111111,5.58,15.0,101.42857140000001
8023,9.0625,2.75,9.6,17.325,40.45,16,14.5,31.25,6.2475,1.9333333330000002,5.740740741000001,9.0,75.44973545
8024,9.0625,2.75,9.6,17.325,40.45,16,14.5,31.25,6.2475,2.777777778,5.6,15.0,101.42857140000001
8025,9.58333333333333,2.6666666666666696,19.2,23.375,41.15,17,16.25,34.35,7.7425,2.827777778,5.494444444,6.0,101.42857140000001
8026,9.58333333333333,2.6666666666666696,19.2,23.375,41.15,17,16.25,34.35,7.7425,2.8285714289999997,5.547619048,7.0,101.42857140000001
8027,9.58333333333333,2.6666666666666696,19.2,23.375,41.15,17,16.25,34.35,7.7425,2.808333333,5.6,8.0,101.36904759999999
8028,9.58333333333333,2.6666666666666696,19.2,23.375,41.15,17,16.25,34.35,7.7425,2.7230769230000003,5.61025641,13.0,101.42857140000001
8029,9.58333333333333,2.6666666666666696,19.2,23.375,41.15,17,16.25,34.35,7.7425,2.833333333,5.596666667,10.0,101.4761905
8030,9.58333333333333,2.6666666666666696,19.2,23.375,41.15,17,16.25,34.35,7.7425,2.815555556,5.586666667,15.0,101.42857140000001
8031,9.58333333333333,2.6666666666666696,19.2,23.375,41.15,17,16.25,34.35,7.7425,2.813333333,5.495555556,15.0,101.42857140000001
